1102867;895
1102867;44024
1102867;97756
1102867;5462
1102867;3328
1102867;49423
1102867;96070
1102867;60229
1102867;96586
1102867;43909
1102867;42911
1102867;1048
1102867;7858
1102867;56790
1102867;50866
1102867;100314
1102867;4576
1102867;43407
1102867;95950
1102867;56485
1102867;99949
1102867;43123
1102867;104085
1102867;60731
1102867;49096
1102867;96389
1102867;4980
1102867;5267
1102867;56602
1102867;102055
1102867;100105
1102867;100066
1102867;45561
1102867;96097
1102867;96320
1102867;47477
1102867;44296
1102867;6050
1102867;44099
1102867;95952
1102867;96005
1102867;42894
1102867;1255
1102867;43550
1102867;57204
1102867;42982
1102867;53222
1102867;51260
1102867;47991
1102867;101360
1102867;55184
1102867;100574
1102867;51533
1102867;56383
1102867;48978
1102867;96600
1102867;96062
1102867;49474
1102867;4221
1102867;52611
1102867;95335
1102867;97742
1102867;43457
1102867;96571
1102867;97755
1102867;3882
1102867;59673
1102867;47743
1102867;43821
1102867;48510
1102867;49597
1102867;44328
1102867;95703
1102867;44171
1102867;52498
1102867;100120
1102867;54486
1102867;6444
1102867;45333
1102867;60187
1102867;49885
1102867;96054
1102867;43705
1102867;59757
1102867;47987
1102867;2129
1102867;44091
1102867;102164
1102867;52061
1102867;51397
1102867;96590
1102867;43701
1102867;103968
1102867;2927
1102867;45603
1102867;8010
1102867;50060
1102867;96373
1102867;3611
1102867;53762
1102867;44040
1102867;56934
1102867;56561
1102867;8203
1102867;43449
1102867;47867
1102867;95970
1102867;45341
1102867;43304
1102867;6873
1102867;96015
1102867;57151
1102867;96322
1102867;44163
1102867;49911
1102867;47665
1102867;60249
1102867;95438
1102867;61783
1102867;43756
1102867;62362
1102867;103719
1102867;42932
1102867;50569
1102867;43427
1102867;43959
1102867;73
1102867;102968
1102867;48832
1102867;100341
1102867;43515
1102867;5965
1102867;100310
1102867;102358
1102867;43260
1102867;54319
1102867;43463
1102867;8030
1102867;99929
1102867;43908
1102867;61549
1102867;96502
1102867;56852
1102867;44265
1102867;56553
1102867;4788
1102867;62380
1102867;1670
1102867;102538
1102867;481
1102867;43146
1102867;51338
1102867;57879
1102867;96780
1102867;43828
1102867;43273
1102867;2792
1102867;49949
1102867;50086
1102867;100103
1102867;721
1102867;99890
1102867;52590
1102867;42905
1102867;43437
1102867;47457
1102867;61683
1102867;56381
1102867;99907
1102867;4875
1102867;5407
1102867;44319
1102867;100268
1102867;102119
1102867;43951
1102867;103082
1102867;43557
1102867;51513
1102867;56363
1102867;103897
1102867;49986
1102867;43526
1102867;48988
1102867;55246
1102867;59405
1102867;2198
1102867;43404
1102867;1063
1102867;96058
1102867;53481
1102867;103095
1102867;101168
1102867;95480
1102867;684
1102867;48492
1102867;3858
1102867;43167
1102867;43288
1102867;49432
1102867;47384
1102867;96339
1102867;45769
1102867;55664
1102867;52139
1102867;47449
1102867;43553
1102867;56826
1102867;99899
1102867;96532
1102867;96335
1102867;79
1102867;103973
1102867;101061
1102867;42916
1102867;57708
1102867;50087
1102867;49716
1102867;44002
1102867;95599
1102867;57339
1102867;43686
1102867;104444
1102867;102041
1102867;95858
1102867;48127
1102867;173
1102867;100180
1102867;5972
1102867;48280
1102867;95693
1102867;7800
1102867;96411
1102867;3687
1102867;51617
1102867;100088
1102867;96673
1102867;2110
1102867;43586
1102867;43921
1102867;49574
1102867;43280
1102867;52942
1102867;2123
1102867;43736
1102867;47475
1102867;2101
1102867;51081
1102867;43247
1102867;49565
1102867;102392
1102867;3499
1102867;3254
1102867;4288
1102867;62735
1102867;96291
1102867;95959
1102867;102224
1102867;51077
1102867;47499
1102867;49547
1102867;51001
1102867;96455
1102867;100353
1102867;7797
1102867;4766
1102867;100158
1102867;3529
1102867;95912
1102867;104042
1102867;47725
1102867;57164
1102867;51861
1102867;43323
1102867;57152
1102867;96706
1102867;8445
1102867;48918
1102867;43290
1102867;95343
1102867;50461
1102867;104227
1102867;57084
1102867;50385
1102867;47474
1102867;57801
1102867;4903
1102867;44334
1102867;60457
1102867;48838
1102867;47703
1102867;100127
1102867;2279
1102867;102752
1102867;60410
1102867;54984
1102867;96071
1102867;102006
1102867;60403
1102867;57766
1102867;43169
1102867;100474
1102867;53941
1102867;47797
1102867;7333
1102867;53796
1102867;96505
1102867;50648
1102867;47629
1102867;43915
1102867;52885
1102867;47814
1102867;2028
1102867;95386
1102867;55771
1102867;95842
1102867;104605
1102867;51357
1102867;96067
1102867;42954
1102867;43758
1102867;100141
1102867;96563
1102867;96056
1102867;43450
1102867;48064
1102867;4341
1102867;47686
1102867;96195
1102867;103993
1102867;43800
1102867;47699
1102867;43975
1102867;50377
1102867;42914
1102867;45359
1102867;44088
1102867;42867
1102867;712
1102867;96011
1102867;5281
1102867;43884
1102867;53569
1102867;43998
365071;60257
365071;95558
365071;103420
365071;96311
365071;43156
365071;95940
365071;96370
365071;96193
365071;43457
365071;43047
365071;50060
365071;47936
365071;57818
365071;4576
365071;44190
365071;55695
365071;53411
365071;43552
365071;95400
365071;43036
365071;61541
365071;95575
365071;56427
365071;44138
365071;44222
365071;95378
365071;43396
365071;100147
365071;96408
365071;5581
365071;56787
365071;48280
365071;44161
365071;43234
365071;286
365071;43806
365071;45960
365071;95353
365071;51496
365071;60273
365071;100296
365071;56636
365071;1670
365071;95466
365071;98268
365071;43147
365071;97756
365071;101495
365071;44176
365071;96400
365071;49156
365071;102519
365071;60223
365071;97720
365071;54509
365071;100252
365071;96001
365071;103169
365071;8868
365071;57452
365071;95433
365071;96457
365071;59966
365071;57188
365071;95965
365071;4809
365071;96328
365071;43235
365071;47688
365071;55345
365071;115
365071;43159
365071;95950
365071;55743
365071;5567
365071;8046
365071;47556
365071;52440
365071;47450
365071;49606
365071;236
365071;103719
365071;1600
365071;43150
365071;56244
365071;51081
365071;43247
365071;2818
365071;50865
365071;2085
365071;43206
365071;43210
365071;56857
365071;101401
365071;96639
365071;55507
365071;4167
365071;4524
365071;43515
365071;8032
365071;45757
365071;50506
365071;57322
365071;58763
365071;96318
365071;45369
365071;95762
365071;42911
365071;3251
365071;95922
365071;96214
365071;43478
365071;43921
365071;55340
365071;59419
365071;96623
365071;56212
365071;49044
365071;96401
365071;47722
365071;96247
365071;3696
365071;57354
365071;43449
365071;60271
365071;103595
365071;43018
365071;53796
365071;44117
365071;42494
365071;3713
365071;43123
365071;95564
365071;47436
365071;43495
365071;43911
365071;56987
365071;7989
365071;98238
365071;59884
365071;95623
365071;56926
365071;51433
365071;99865
365071;44136
365071;4742
365071;43813
365071;43791
365071;101168
365071;95870
365071;43758
365071;96382
365071;5444
365071;95310
365071;43149
365071;43979
365071;43797
365071;43116
365071;43958
365071;51719
365071;95718
365071;60130
365071;43476
365071;95343
365071;50461
365071;381
365071;4744
365071;43946
365071;98379
365071;43412
365071;96336
365071;3679
365071;102046
365071;56178
365071;55241
365071;100728
365071;43282
365071;59228
365071;45336
365071;59666
365071;56934
365071;55083
365071;95958
365071;103212
365071;98010
365071;43518
365071;59456
365071;103126
365071;96670
365071;96384
365071;2703
365071;42958
365071;50777
365071;96454
365071;43292
365071;98289
365071;43959
365071;5052
365071;47467
365071;4121
365071;59794
365071;44319
365071;95437
365071;96598
365071;96439
365071;60250
365071;59961
365071;102394
365071;95604
365071;5396
365071;5290
365071;95587
365071;43223
365071;55203
365071;42896
365071;95405
365071;97753
365071;100173
365071;96356
365071;100691
365071;55123
365071;7797
365071;45927
365071;8039
365071;48120
365071;102100
365071;56501
365071;3098
365071;4795
365071;43263
365071;95849
365071;103962
365071;49204
365071;52788
365071;97762
365071;45356
365071;44177
365071;43014
365071;98253
365071;52415
365071;95563
365071;96592
365071;43049
365071;104484
365071;47725
365071;95346
365071;43640
365071;96607
365071;96705
365071;51509
365071;43255
365071;45371
365071;9466
365071;57152
365071;103678
365071;96239
365071;42950
365071;47914
365071;4400
365071;55108
365071;43762
365071;95379
365071;4161
365071;95384
365071;95559
365071;4341
365071;1275
365071;5294
365071;102174
365071;52509
365071;5593
365071;4362
365071;42941
365071;45777
365071;56390
365071;12087
365071;96590
365071;97736
365071;94859
365071;43108
365071;42926
365071;5037
365071;6221
365071;96199
365071;54572
365071;44250
365071;61233
365071;45792
365071;1438
365071;100596
365071;96674
365071;48195
365071;98013
365071;43741
365071;57190
365071;95656
365071;2120
365071;46
365071;56747
365071;43140
365071;96089
365071;54834
365071;8242
365071;96543
365071;100704
365071;3066
365071;96642
365071;60280
365071;57375
365071;4802
365071;44049
365071;99877
365071;95612
365071;59435
365071;56383
365071;96600
365071;44214
365071;101914
365071;9760
365071;95443
365071;43113
365071;51326
365071;43133
365071;95599
365071;98252
365071;57224
638025;7664
638025;49402
638025;47354
638025;7800
638025;95841
638025;101630
638025;95882
638025;57372
638025;96439
638025;96025
638025;98276
638025;101103
638025;8000
638025;60223
638025;5281
638025;50823
638025;45775
638025;46016
638025;44163
638025;51978
638025;50894
638025;96303
638025;47711
638025;55947
638025;96662
638025;96672
638025;57760
638025;54649
638025;2538
638025;4509
638025;95430
638025;3254
638025;4417
638025;1804
638025;43788
638025;44244
638025;96630
638025;47868
638025;52583
638025;8039
638025;43039
638025;43450
638025;47725
638025;7989
638025;43903
638025;4400
638025;57263
638025;56189
638025;55050
638025;4016
638025;95979
638025;54864
638025;96250
638025;59666
638025;7761
638025;60280
638025;3286
638025;5048
638025;96184
638025;6523
638025;5162
638025;95656
638025;57190
638025;42894
638025;54834
638025;98220
638025;2453
638025;99744
638025;52619
638025;96588
638025;97753
638025;56585
638025;5304
638025;43642
638025;96789
638025;7985
638025;56940
638025;52527
638025;47573
638025;8155
638025;61782
638025;43745
638025;53673
638025;43453
638025;50844
638025;96496
638025;2462
638025;101282
638025;96674
638025;2651
638025;48334
638025;60041
638025;98492
638025;4372
638025;55003
638025;44049
638025;95921
638025;96535
638025;98353
638025;7266
638025;9760
638025;95641
638025;95908
165618;48966
165618;59857
165618;49990
165618;95587
165618;54381
165618;1950
165618;104486
165618;49911
165618;52239
165618;100506
165618;47868
165618;60001
165618;100102
165618;50375
165618;53762
165618;52942
165618;2205
165618;100027
165618;103366
165618;50769
165618;2588
165618;100225
165618;47944
165618;3100
165618;44139
165618;99845
165618;95309
165618;96359
165618;3262
165618;1643
165618;96584
165618;47898
165618;100631
165618;96186
165618;96592
165618;102172
165618;100312
165618;96569
165618;50974
165618;52224
165618;55426
165618;42917
165618;101696
165618;47709
165618;54501
165618;45324
165618;95843
165618;44136
165618;48643
165618;47373
165618;101157
165618;100346
165618;3529
165618;43167
165618;96015
165618;96178
165618;3662
165618;43448
165618;96363
165618;97720
165618;96382
165618;43421
165618;43802
165618;50058
165618;44094
165618;45359
165618;61038
165618;95896
165618;100148
165618;95946
165618;913
165618;101507
165618;43280
165618;47506
165618;50894
165618;44328
165618;43812
165618;49044
165618;95878
165618;49517
165618;43224
165618;95954
165618;104005
165618;96577
165618;2398
165618;47382
165618;95379
165618;96022
165618;2085
165618;100128
165618;104224
165618;44161
165618;49485
165618;57766
165618;101643
165618;96378
165618;100267
165618;57234
165618;99868
165618;96284
165618;47884
165618;51012
165618;99870
165618;100738
165618;50766
165618;50747
165618;103328
165618;96069
165618;96296
165618;96311
165618;95432
165618;2020
165618;102224
165618;61549
165618;99930
165618;44016
165618;45369
165618;55339
165618;7989
165618;333
165618;96214
165618;50896
165618;103030
165618;2745
165618;47471
165618;43886
165618;43820
165618;43907
165618;56973
165618;53796
165618;103403
165618;100597
165618;47354
165618;100106
165618;606
165618;8445
165618;96327
165618;102519
165618;43146
165618;43813
165618;100158
165618;96225
165618;97711
165618;2286
165618;52848
165618;43898
165618;103020
165618;102620
165618;42933
165618;96070
165618;101930
165618;43741
165618;5162
165618;48489
165618;44185
165618;47389
165618;101506
165618;50461
165618;95996
165618;50844
165618;56370
165618;100963
165618;54883
165618;49608
165618;43437
165618;96310
165618;1319
165618;96320
165618;47897
165618;47759
165618;96399
165618;60946
165618;3057
165618;2120
165618;103849
165618;49042
165618;6059
165618;53748
165618;100704
165618;2453
165618;49408
165618;58228
165618;56823
165618;43760
165618;96020
165618;103300
165618;51476
165618;102055
165618;43951
165618;96670
165618;99877
165618;43557
165618;7930
165618;100574
165618;95922
165618;47524
165618;44013
165618;96567
165618;100314
165618;59953
165618;51603
165618;102045
165618;59419
165618;101881
165618;100911
165618;53006
165618;2931
165618;100004
165618;44288
165618;104241
165618;43552
165618;50777
165618;244
165618;48807
165618;2379
165618;55174
165618;103194
165618;49386
165618;52885
165618;96792
165618;96489
165618;56549
165618;100355
165618;47488
165618;43677
165618;101915
165618;100182
165618;50764
165618;42730
165618;104170
165618;44109
165618;51793
165618;59673
165618;96368
165618;55544
165618;96321
165618;100147
165618;103349
165618;49030
165618;684
165618;3225
165618;4341
165618;51963
165618;49909
165618;49572
165618;43816
165618;96707
165618;49096
165618;101605
165618;49362
165618;5281
165618;98403
165618;96496
165618;95710
165618;56561
165618;103420
165618;49409
165618;43893
165618;59833
165618;2843
165618;55758
165618;99839
165618;44303
165618;48837
165618;103868
165618;5270
165618;50761
165618;6053
165618;2121
165618;95354
165618;53806
165618;95949
165618;43793
165618;1969
165618;47447
165618;100728
165618;49606
165618;3066
165618;96315
165618;103289
165618;100416
165618;100576
165618;50503
165618;48618
165618;50816
165618;104001
165618;1573
165618;43854
165618;56880
165618;55359
165618;49577
165618;43783
165618;96375
165618;43546
165618;100427
165618;47888
165618;3278
165618;95439
165618;103037
165618;43438
165618;51717
165618;43468
1201295;47792
1201295;96741
1201295;101901
1201295;44211
1201295;49548
1201295;43260
1201295;42695
1201295;51008
1201295;2205
1201295;43010
1201295;104765
1201295;103607
1201295;54218
1201295;142
1201295;45337
1201295;47743
1201295;8030
1201295;3297
1201295;56787
1201295;52102
1201295;100152
1201295;44209
1201295;95817
1201295;96546
1201295;296
1201295;44328
1201295;95974
1201295;43464
1201295;95843
1201295;44305
1201295;95978
1201295;101495
1201295;7484
1201295;62521
1201295;100346
1201295;43442
1201295;4715
1201295;47478
1201295;50767
1201295;96499
1201295;100726
1201295;54400
1201295;103349
1201295;54996
1201295;56468
1201295;43586
1201295;50484
1201295;47688
1201295;103496
1201295;56074
1201295;59664
1201295;43280
1201295;60249
1201295;10672
1201295;9642
1201295;100246
1201295;95937
1201295;55861
1201295;96039
1201295;50747
1201295;47829
1201295;43006
1201295;50569
1201295;47382
1201295;48618
1201295;96022
1201295;56918
1201295;3964
1201295;47818
1201295;96681
1201295;101401
1201295;52269
1201295;56883
1201295;43571
1201295;100182
1201295;100249
1201295;50543
1201295;102057
1201295;96015
1201295;44303
1201295;96070
1201295;52255
1201295;53222
1201295;7658
1201295;96240
1201295;47460
1201295;102418
1201295;96214
1201295;43921
1201295;55926
1201295;2016
1201295;100373
1201295;1051
1201295;47643
1201295;99867
1201295;54567
1201295;42954
1201295;43526
1201295;96132
1201295;43445
1201295;100388
1201295;52415
1201295;99949
1201295;96502
1201295;958
1201295;47636
1201295;104030
1201295;96200
1201295;100963
1201295;47714
1201295;101593
1201295;6111
1201295;102367
1201295;43290
1201295;47924
1201295;43534
1201295;100148
1201295;96569
1201295;49949
1201295;56060
1201295;96176
1201295;60041
1201295;2789
1201295;56527
1201295;96356
1201295;3858
1201295;103990
1201295;56976
1201295;43463
1201295;96320
1201295;1909
1201295;53984
1201295;95316
1201295;8034
1201295;101103
1201295;101794
1201295;96454
1201295;579
1201295;2999
1201295;5162
1201295;2276
1201295;43795
1201295;49563
1201295;100200
1201295;96234
1201295;5535
1201295;44013
1201295;96237
1201295;59953
1201295;96062
1201295;99887
1201295;95849
1201295;54319
1201295;47823
1201295;49986
1201295;103415
1201295;8358
1201295;49674
1201295;95335
1201295;50341
1201295;59388
1201295;96505
1201295;43668
1201295;43916
1201295;56303
1201295;48643
1201295;42949
1201295;103289
1201295;47993
1201295;55108
1201295;43762
1201295;43450
1201295;49991
1201295;96521
1201295;100105
1201295;3028
1201295;96386
1201295;47686
1201295;45938
1201295;43248
1201295;95689
1201295;96313
1201295;103125
1201295;47699
1201295;43738
1201295;59495
1201295;96122
1201295;100596
1201295;43938
1201295;43741
1201295;95676
1201295;100087
1201295;43786
1201295;103470
1201295;47888
1201295;47391
1201295;1230
1201295;56370
1201295;102847
1201295;47551
1201295;55743
1201295;100940
1201295;44026
1201295;44288
1201295;96228
1201295;47806
1201295;43796
1201295;103300
1201295;100431
1201295;43388
1201295;60946
1201295;52266
1201295;45335
1201295;42916
1201295;56383
1201295;48150
1201295;54636
1201295;49063
1201295;58494
1201295;44002
1201295;8047
1201295;61233
913001;51661
913001;51503
913001;47678
913001;56657
913001;1382
913001;45370
913001;60158
913001;97732
913001;100137
913001;95577
913001;104765
913001;6284
913001;51658
913001;43013
913001;142
913001;95344
913001;52611
913001;3513
913001;50478
913001;99871
913001;43290
913001;95693
913001;44118
913001;100167
913001;60433
913001;7930
913001;50974
913001;56413
913001;54834
913001;95843
913001;7484
913001;95902
913001;47937
913001;45330
913001;53688
913001;102865
913001;96514
913001;43445
913001;51262
913001;59966
913001;94848
913001;96004
913001;96192
913001;43534
913001;47769
913001;100072
913001;100087
913001;104300
913001;43464
913001;95979
913001;60062
913001;43736
913001;60280
913001;103288
913001;100120
913001;103526
913001;55861
913001;103125
913001;47647
913001;56244
913001;57113
913001;5379
913001;95360
913001;44296
913001;43388
913001;100128
913001;95478
913001;715
913001;96613
913001;43341
913001;55629
913001;56388
913001;96455
913001;99865
913001;103870
913001;96794
913001;47667
913001;56555
913001;57339
913001;43380
913001;43551
913001;47493
913001;6697
913001;47789
913001;43051
913001;100506
913001;102358
913001;43810
913001;95943
913001;43921
913001;49466
913001;47463
913001;4875
913001;95630
913001;4499
913001;96224
913001;55695
913001;49957
913001;43842
913001;54730
913001;2903
913001;43356
913001;43762
913001;44039
913001;52415
913001;56468
913001;1041
913001;56054
913001;42935
913001;96454
913001;96190
913001;95904
913001;2580
913001;42894
913001;43749
913001;42976
913001;7933
913001;103392
913001;96197
913001;104014
913001;4903
913001;52122
913001;101652
913001;95981
913001;96580
913001;44179
913001;104083
913001;2355
913001;43741
913001;102691
913001;7932
913001;60041
913001;43194
913001;43413
913001;100114
913001;96247
913001;96043
913001;96691
913001;56828
913001;95933
913001;101952
913001;47477
913001;44030
913001;95480
913001;43982
913001;44175
913001;104509
913001;50156
913001;53672
913001;43456
913001;43787
913001;43748
913001;95660
913001;57372
913001;95733
913001;100225
913001;62009
913001;96362
913001;96020
913001;4291
913001;53288
913001;48807
913001;43934
913001;96240
913001;51615
913001;103684
913001;56735
913001;44150
913001;53916
913001;95350
913001;8039
913001;1697
913001;5079
913001;56347
913001;44295
913001;96356
913001;49024
913001;43571
913001;43485
913001;95314
913001;101352
913001;104101
913001;43203
913001;44223
913001;43234
913001;55546
913001;96647
913001;104223
913001;96591
913001;56612
913001;104093
913001;104306
913001;53996
913001;98311
913001;57729
913001;43510
913001;47993
913001;96780
913001;49991
913001;100124
913001;43673
913001;43771
913001;100777
913001;43699
913001;42969
913001;50191
913001;50844
913001;100263
913001;62380
913001;44165
913001;48744
913001;53106
913001;60159
913001;49606
913001;4767
913001;48881
913001;43738
913001;95646
913001;101794
913001;47658
913001;66
913001;51784
913001;47708
913001;45936
913001;49419
913001;6053
913001;44319
913001;55743
913001;44088
913001;100113
913001;2882
913001;54864
913001;43036
913001;101675
913001;55083
913001;47964
913001;53375
913001;57239
913001;103773
913001;43444
913001;96025
913001;50570
913001;43606
913001;59922
913001;56880
913001;53423
913001;3254
913001;95974
913001;44064
913001;935
913001;53214
913001;96439
913001;724
7661;57372
7661;4400
7661;95587
7661;49362
7661;3679
7661;55203
7661;100267
7661;95473
7661;43921
7661;2651
7661;96600
7661;95656
7661;43147
7661;56976
7661;96639
7661;96298
7661;5162
7661;103868
7661;43245
7661;101468
7661;51615
7661;101483
7661;43911
7661;2818
7661;43737
7661;95999
7661;57311
7661;95870
7661;4788
7661;44312
7661;56946
7661;49032
1007279;50902
1007279;60747
1007279;96505
1007279;102413
1007279;95346
1007279;49548
1007279;49553
1007279;100160
1007279;47815
1007279;49956
1007279;4766
1007279;96553
1007279;101876
1007279;43407
1007279;53411
1007279;96337
1007279;50769
1007279;54455
1007279;54567
1007279;95395
1007279;104279
1007279;100028
1007279;47491
1007279;43907
1007279;96368
1007279;100991
1007279;96383
1007279;44334
1007279;49453
1007279;44178
1007279;96185
1007279;43959
1007279;103669
1007279;103337
1007279;56335
1007279;958
1007279;7188
1007279;49602
1007279;103383
1007279;96390
1007279;101495
1007279;44171
1007279;103993
1007279;100270
1007279;101965
1007279;95320
1007279;50284
1007279;2843
1007279;99902
1007279;56468
1007279;43311
1007279;96564
1007279;102135
1007279;95368
1007279;96703
1007279;95998
1007279;49517
1007279;96339
1007279;49076
1007279;50569
1007279;51081
1007279;99838
1007279;49588
1007279;264
1007279;96535
1007279;3782
1007279;44296
1007279;44316
1007279;102392
1007279;53656
1007279;49063
1007279;50449
1007279;99868
1007279;43515
1007279;49582
1007279;47428
1007279;44303
1007279;99875
1007279;48675
1007279;100252
1007279;96311
1007279;50081
1007279;95758
1007279;95405
1007279;100663
1007279;8241
1007279;52477
1007279;47556
1007279;43904
1007279;96623
1007279;43924
1007279;49474
1007279;48828
1007279;44220
1007279;43526
1007279;48988
1007279;49840
1007279;99949
1007279;44161
1007279;100597
1007279;44182
1007279;102037
1007279;102063
1007279;3252
1007279;42952
1007279;96689
1007279;102012
1007279;48345
1007279;6873
1007279;750
1007279;101995
1007279;102638
1007279;103398
1007279;49595
1007279;43962
1007279;49678
1007279;49949
1007279;101506
1007279;47665
1007279;2123
1007279;101003
1007279;101988
1007279;96310
1007279;55354
1007279;103212
1007279;5048
1007279;6025
1007279;100596
1007279;96593
1007279;895
1007279;46463
1007279;272
1007279;46
1007279;57395
1007279;102093
1007279;49493
1007279;101882
1007279;49423
1007279;43951
1007279;96646
1007279;43909
1007279;49542
1007279;49547
1007279;43914
1007279;42915
1007279;5008
1007279;43557
1007279;47524
1007279;49490
1007279;43879
1007279;100886
1007279;43542
1007279;103962
1007279;6089
1007279;95710
1007279;44354
1007279;4221
1007279;43820
1007279;103595
1007279;2239
1007279;44142
1007279;50879
1007279;103977
1007279;48755
1007279;101490
1007279;102002
1007279;96376
1007279;47499
1007279;2028
1007279;55450
1007279;47710
1007279;96510
1007279;43774
1007279;100180
1007279;96393
1007279;47870
1007279;103678
1007279;8200
1007279;98892
1007279;95174
1007279;95771
1007279;3100
1007279;101168
1007279;101477
1007279;8706
1007279;55544
1007279;96780
1007279;101089
1007279;684
1007279;96347
1007279;51290
1007279;49572
1007279;48510
1007279;7791
1007279;96547
1007279;49597
1007279;43304
1007279;43263
1007279;49156
1007279;45336
1007279;51143
1007279;50038
1007279;43893
1007279;1438
1007279;99968
1007279;50464
1007279;95676
1007279;102073
1007279;96548
1007279;43812
1007279;43885
1007279;43224
1007279;47475
1007279;56649
1007279;96315
1007279;49568
1007279;55327
1007279;7517
1007279;49583
1007279;2889
1007279;102836
1007279;96228
1007279;50607
1007279;56497
1007279;49577
1007279;60248
1007279;43917
1007279;62521
1007279;4774
1007279;55331
48144;60241
48144;51397
48144;4535
48144;61131
48144;43575
48144;43959
48144;741
48144;104543
48144;42894
48144;99890
48144;7551
48144;96122
48144;43821
48144;101569
48144;57251
48144;56561
48144;50060
48144;60883
48144;47969
48144;7942
48144;48832
48144;47870
48144;47687
48144;48670
48144;43407
48144;47677
48144;104144
48144;60037
48144;95758
48144;43582
48144;54486
48144;96373
48144;98892
48144;102362
48144;60162
48144;43791
48144;50377
48144;102159
48144;50607
48144;43412
48144;43586
48144;95843
48144;4087
48144;48677
48144;57387
48144;55246
48144;43598
48144;46008
48144;2669
48144;59898
48144;903
48144;50823
48144;95771
48144;44091
48144;43197
48144;43389
48144;95494
48144;102545
48144;44156
48144;95423
48144;2386
48144;60248
48144;96269
48144;96662
48144;47474
48144;96321
48144;43841
48144;103194
48144;49440
48144;100384
48144;96213
48144;4949
48144;42863
48144;47389
48144;55331
27153;50823
27153;8005
27153;721
27153;103095
27153;43749
27153;96741
27153;96613
27153;95839
27153;43417
27153;10672
27153;43959
27153;43384
27153;96321
27153;47884
27153;43916
27153;102330
27153;43450
27153;104128
27153;48832
27153;42695
27153;95943
27153;51552
27153;44030
27153;96783
27153;96291
27153;44296
27153;54225
27153;43203
27153;2588
27153;47703
27153;45317
27153;2983
27153;45997
27153;5535
27153;3096
27153;43288
27153;95693
27153;6221
27153;43219
27153;1176
27153;95916
27153;1255
27153;55963
27153;457
27153;53922
27153;99375
27153;50377
27153;100157
27153;43580
27153;48874
27153;50780
27153;44144
27153;8101
27153;43438
27153;6053
27153;95981
27153;3574
27153;100205
27153;59898
27153;102164
27153;95897
27153;101885
27153;43261
27153;47708
27153;50086
27153;43786
27153;48209
27153;7856
27153;43812
27153;8658
27153;6232
27153;104097
27153;99899
27153;43870
27153;52574
27153;42863
27153;60162
624547;9836
624547;63791
624547;6697
624547;8031
624547;95433
624547;60151
624547;43260
624547;8024
624547;5288
624547;43036
624547;8030
624547;44049
624547;5235
624547;43259
624547;4923
624547;5546
624547;57612
624547;57137
624547;95480
624547;8006
624547;10498
624547;57647
624547;8101
624547;4880
624547;60041
624547;60280
624547;8056
624547;5048
624547;43551
624547;103945
624547;8012
624547;42988
624547;43911
624547;95478
624547;5323
624547;60397
624547;95974
624547;60273
624547;60223
624547;7999
624547;60228
624547;96001
624547;95723
624547;8080
624547;60001
624547;55340
624547;60248
624547;57766
624547;7797
624547;5215
624547;9373
624547;60249
624547;96356
624547;44042
624547;57210
624547;43039
624547;5099
624547;43558
624547;60241
624547;43903
624547;60287
624547;42971
624547;57152
624547;9945
624547;62735
624547;7849
624547;60282
624547;5535
624547;8029
624547;7919
624547;60239
624547;57395
624547;43571
624547;95448
624547;5444
624547;59933
624547;57311
